id_veiculo_modelo,name,status,fk_veiculo_marca
593,Siena HL 1.6 mpi 16V,1,21
594,Siena HLX 1.8 mpi Flex 8V 4p,1,21
595,Siena Stile/Sport MTV 1.6 mpi 16V,1,21
596,Stilo 1.8/ 1.8 Connect 8V 103cv 5p,1,21
597,Stilo 1.8 MS Lim.Edit./ MS Season 16V,1,21
598,Stilo 1.8/ 1.8 SP/ Connect 16V 122cv 5p,1,21
599,Stilo 2.4 Abarth 20V 167cv 5p,1,21
600,Strada 1.3 mpi Fire 8V 67cv CE,1,21
601,Strada 1.3 mpi Fire 8V 67cv CS,1,21
602,Strada 1.4 mpi Fire Flex 8V CE,1,21
603,Strada 1.4 mpi Fire Flex 8V CS,1,21
604,Strada Adventure 1.6 mpi 16V CE,1,21
605,Strada Adventure 1.8 mpi 8V 103cv CE,1,21
606,Strada Adv/Adv TRYON 1.8 mpi Flex 8V CE,1,21
607,Strada LX 1.6 16V CE,1,21
608,Strada LX 1.6 mpi 16V,1,21
609,Strada Trekking 1.6 mpi,1,21
610,Strada Trekking 1.8 mpi Flex 8V CE,1,21
611,Strada Trekking 1.8 mpi Flex 8V CS,1,21
612,Strada Working 1.6 mpi 16V CE,1,21
613,Strada Working 1.6 mpi 16V CS,1,21
614,Strada Working 1.8 mpi 8v 103cv CE,1,21
615,Strada Working 1.8 mpi 8V 103cv CS,1,21
616,Strada/ Strada Working 1.5 mpi 8V CE,1,21
617,Strada/ Strada Working 1.5 mpi 8V CS,1,21
618,Tempra 2.0 i.e 16V 2p e 4p,1,21
619,Tempra 2.0 i.e. 8V 2p e 4p,1,21
620,Tempra 2.0 mpi 16V,1,21
621,Tempra 8V/ City 8V,1,21
622,Tempra HLX 2.0 16V 4p,1,21
623,Tempra Ouro 16V 2p e 4p,1,21
624,Tempra Ouro/Prata 2.0 2p e 4p,1,21
625,Tempra Stile 2.0 i.e. Turbo 4p,1,21
626,Tempra SW SLX 2.0 i.e.,1,21
627,Tempra SX 2.0 16V 4p,1,21
628,Tempra SX 2.0 i.e. 8V 4p,1,21
629,Tempra Turbo 2.0 i.e. 2p,1,21
630,Tipo 1.6 i.e. 2p e 4p,1,21
631,Tipo 1.6 mpi 4p,1,21
632,Tipo 2.0 16V 2p/4p,1,21
633,Tipo 2.0 SLX 4p,1,21
634,Uno 1.6 mpi 2p e 4p,1,21
635,Uno 1.6R mpi / 1.6R / 1.5R,1,21
636,Uno City / Smart City 1.0 4p,1,21
637,Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3,1,21
638,Uno CS/Top/Sport 1.5 i.e. / 1.5 4p,1,21
639,Uno CSL 1.6 4p (Argentino),1,21
640,Uno Furgão 1.3 mpi Fire/ Fire Flex 8V,1,21
641,Uno Furgão 1.5 mpi/i.e.,1,21
642,Uno Furgão 1.5/ 1.3,1,21
643,Uno Mille  ELX  2p e 4p,1,21
644,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,1,21
645,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,1,21
646,Uno Mille 1.0 Electronic 4p,1,21
647,Uno Mille 1.0/ i.e./ Electronic/  Brio,1,21
648,Uno Mille EP 2p e 4p,1,21
649,Uno Mille/ Mille EX/ Smart 2p,1,21
650,Uno Mille SX 2p e 4p,1,21
651,Uno Mille SX Young 1.0 IE,1,21
652,Uno Mille/ Mille EX/ Smart 4p,1,21
653,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,1,21
654,Uno Turbo 1.4 i.e. 2p,1,21
655,Aerostar Mini-Van 3.8,1,22
656,Aspire 1.3,1,22
657,Belina GL 1.8 / 1.6,1,22
658,Belina L 1.8/ 1.6,1,22
659,Club Wagon V8,1,22
660,Club Wagon XLT 4.9 V6,1,22
661,Contour SE/ GL/ LX  2.0 16V,1,22
662,Contour SE/GL/ LX 2.5 24V,1,22
663,Corcel II GL/GT,1,22
664,Corcel II L,1,22
665,Courier 1.3i/Furgão,1,22
666,Courier 1.6 L/ 1.6 Flex,1,22
667,Courier CLX 1.4i 16V,1,22
668,Courier Si 1.4i 16V,1,22
669,Courier Sport 1.6 8v,1,22
670,Courier XL/XL-RS 1.6/ XL 1.6 Flex,1,22
671,Crown Victoria LX 4.6,1,22
672,Del Rey Belina Ghia,1,22
673,Del Rey Belina GL,1,22
674,Del Rey Belina GLX,1,22
675,Del Rey Belina L,1,22
676,Del Rey Ghia 1.8 / 1.6 2p e 4p,1,22
677,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,1,22
678,Del Rey L 1.8 / 1.6 2p e 4p,1,22
679,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,1,22
680,EcoSport XL 1.6/ 1.6 Flex 8V 5p,1,22
681,EcoSport XL Supercharger 1.0 8V 95cv 5p,1,22
682,EcoSport XLS 1.6/ 1.6 Flex 8V 5p,1,22
683,EcoSport XLT 1.6/ 1.6 Flex 8V 5p,1,22
684,EcoSport XLT 2.0/ 2.0 Flex 16V 5p Mec.,1,22
685,Escort  Racer 2.0i,1,22
686,Escort Ghia 1.8i / 1.8 / 1.6,1,22
687,Escort Ghia 2.0i / 2.0,1,22
688,Escort GL 1.6 MPI,1,22
689,Escort GL 1.6i / 1.6,1,22
690,Escort GL 1.8i / 1.8,1,22
691,Escort GL 1.8i 16V 3p,1,22
692,Escort GL 1.8i 16V 4p,1,22
693,Escort GLX 1.6i,1,22
694,Escort GLX 1.8i 16V 4p,1,22
695,Escort GLX 1.8i 8v,1,22
696,Escort Guarujá 1.8 4p,1,22
697,Escort Hobby 1.0,1,22
698,Escort Hobby 1.6,1,22
699,Escort L 1.8i / 1.8,1,22
700,Escort L/LX 1.6,1,22
701,Escort RS 1.8i 16V,1,22
702,Escort S.W GL 1.8i 16V,1,22
703,Escort S.W. GLX 1.8i 16V,1,22
704,Escort SW 1.9 16v,1,22
705,Escort SW GL 1.6 MPI,1,22
706,Escort XR3 1.8 / 1.6 Beneton/Form./Laser,1,22
707,Escort XR3 1.8 / 1.6 Conversível,1,22
708,Escort XR3 2.0i,1,22
709,Escort XR3 2.0i Conversível,1,22
710,Expedition 5.4 V8,1,22
711,Explorer Limited 4.0 4x4 V6 213cv,1,22
712,Explorer Limited 5.0 4x4 V8,1,22
713,Explorer Sport 4.0 V6,1,22
714,Explorer XL 4x2 4.0 V6,1,22
715,Explorer XL 4x4 4.0 V6,1,22
716,Explorer XLT 4x2 4.0 V6,1,22
717,Explorer XLT 4x4 4.0 V6,1,22
718,F-100 2.3,1,22
719,F-100 Blazer 2.3,1,22
720,F-100 CD 2.3,1,22
721,F-100 Super 2.3,1,22
722,F-100 Super Série 2.3,1,22
723,F-1000 CD/Blazer 3.6,1,22
724,F-1000 CD/Blazer 3.9 Dies.,1,22
725,F-1000 Lightning/ Super 4.9i,1,22
726,F-1000 Regular Cab. 4.9i,1,22
727,F-1000 S. S. Diesel / S.S. Diesel Turbo,1,22
728,F-1000 SR XK  Deserter Diesel,1,22
729,F-1000 SR XK Deserter,1,22
730,F-1000 Super 3.6 / Super Série 3.6,1,22
731,F-1000 Super CE 4.9i / 3.6,1,22
732,F-1000 Super Diesel / Super Diesel Turbo,1,22
733,F-1000 Super Diesel CE 3.9,1,22
734,F-1000 Super Série CE 4.9i / 3.6,1,22
735,F-1000 Super Série CE Diesel 3.9,1,22
736,F-1000 Super/ S.Série 4x4 3.9 Diesel,1,22
737,F-1000 Tropical CD 2.5 HSD/4.3 Diesel TB,1,22
738,F-1000 Tropical CD 4.9i,1,22
739,F-1000 Tropical SL/ Van 4.9i,1,22
740,F-1000 Tropical SL/ Van T.Diesel (todas),1,22
741,F-1000 XL 2.5 HSD Diesel TB,1,22
742,F-1000 XL 4.9i,1,22
743,F-1000 XL 4.9i CE,1,22
744,F-1000 XL 4x4 Diesel Turbo,1,22
745,F-1000 XL Diesel Turbo,1,22
746,F-1000 XLT 2.5 HSD Diesel TB,1,22
747,F-1000 XLT 4x4 Diesel Turbo,1,22
748,F-1000 XLT CE 4.9i,1,22
749,F-1000 XLT Diesel Turbo,1,22
750,F-1000 XLT/XL Lighting 4.9i,1,22
751,F-150 XL Triton 4.3 V6,1,22
752,F-150 XLT Triton 4.3,1,22
753,F-150 XLT Triton 4.6 V8,1,22
754,F-150 XLT Triton 5.8,1,22
755,F-250 Tropical 3.9 Diesel,1,22
756,F-250 Tropical 4.2 CE / CD Diesel TB,1,22
757,F-250 Tropical 4.2 V6,1,22
758,F-250 Tropical SL/ Van T.Diesel (todas),1,22
759,F-250 XL 4.2 180cv CD TB Diesel,1,22
760,F-250 XL 4.2 Turbo Diesel,1,22
761,F-250 XL 4.2 V6,1,22
762,F-250 XL 3.9 4x2 Diesel,1,22
763,F-250 XL Super Duty 3.9 Diesel,1,22
764,F-250 XL Super Duty 4.2 TB Diesel,1,22
765,F-250 XL Super Duty 4.2 V6,1,22
766,F-250 XLT 3.9 4x2 Diesel TB,1,22
767,F-250 XLT 4.2 180cv CD TB Diesel,1,22
768,F-250 XLT 4.2 TB Diesel,1,22
769,F-250 XLT 4.2 V6,1,22
770,Fiesta 1.0i 3p e 5p,1,22
771,Fiesta 1.3  3p e 5p,1,22
772,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,1,22
773,Fiesta Class 1.0 2p,1,22
774,Fiesta Class 1.0 4p,1,22
775,Fiesta Class 1.6 8V 98cv 5p,1,22
776,Fiesta CLX 1.3i 3p,1,22
777,Fiesta CLX 1.3i 5p,1,22
778,Fiesta CLX 1.4i 16V 3p e 5p,1,22
779,Fiesta GL 1.0 3p,1,22
780,Fiesta GL 1.0 5p,1,22
781,Fiesta GL Class 1.0i 5p,1,22
782,Fiesta GLX 1.6 8V 3p,1,22
783,Fiesta GLX 1.6 8V 5p,1,22
784,Fiesta Personnalité 1.0 8V 66cv 5p,1,22
785,Fiesta Sed. 1.6 8V Flex 4p,1,22
786,Fiesta Sed. Personnalité 1.0 8V 4p,1,22
787,Fiesta Sed. Supercharger 1.0 8V 4p,1,22
788,Fiesta Sedan Street 1.0 8v 4p,1,22
789,Fiesta Sedan Street 1.6 8v 4p,1,22
790,Fiesta Sport 1.0MPi 4p,1,22
791,Fiesta Sport 1.6MPi 4p,1,22
792,Fiesta Street 1.0 8v 3p,1,22
793,Fiesta Street 1.6 8v 95cv 5p,1,22
794,Fiesta Street/ Action 1.0 8v 5p,1,22
795,Fiesta Supercharger 1.0 8V 95cv 5p,1,22
796,Focus 1.6 S/SE/SE Plus Flex 8V/16V  5p,1,22
797,Focus 1.8 16V 5p,1,22
798,Focus 2.0 16V/ 2.0 16V Flex 5p,1,22
799,Focus 2.0 16V/SE/SE Plus Flex 5p Aut.,1,22
800,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,1,22
801,Focus Ghia Sed. 2.0 16V/ 2.0 16V Flex 4p,1,22
802,Focus Ghia Sed. 2.0 16V/2.0 16V Flex Aut,1,22
803,Focus Ghia/ XR 2.0 /Ghia 2.0 16V Flex 5p,1,22
804,Focus Sedan 1.6/ 1.6 Flex 8V/16v 4p Mec.,1,22
805,Focus Sedan 1.8 16V 115cv 4p,1,22
806,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p,1,22
807,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p Aut,1,22
808,Furglaine 3.6,1,22
809,Furglaine 3.9 Diesel,1,22
810,Furglaine Chateaux/Exec. 3.9 Diesel,1,22
811,Ibiza 3.9 Furgão Diesel,1,22
812,Ibiza Chat./Exec. 3.9 Diesel,1,22
813,KA 1.0i 3p,1,22
814,KA Action 1.6 MPI 8V 95cv,1,22
815,KA Black 1.0 MPI 8v 65cv,1,22
816,KA Black 1.6 MPI 8v 95cv,1,22
817,KA CLX 1.3i 3p,1,22
818,KA GL 1.0i Zetec Rocam,1,22
819,KA GL Image 1.0i/ 1.0i Zetec Rocam,1,22
820,KA Image 1.0i,1,22
821,KA Street 1.0i,1,22
822,KA Tecno 1.0i 8v Zetec Rocam,1,22
823,KA XR 1.6 MPI 8V,1,22
824,Mondeo CLX 1.8 4p e 5p,1,22
825,Mondeo CLX 1.8i SW,1,22
826,Mondeo CLX 2.0i 4p Aut,1,22
827,Mondeo CLX 2.0i 4p Mec,1,22
828,Mondeo CLX 2.0i SW Aut,1,22
829,Mondeo CLX 2.0i SW Mec,1,22
830,Mondeo Ghia 2.0 16V 143cv 4p Aut,1,22
831,Mondeo Ghia 2.0 16V 143cv 4p Mec,1,22
832,Mondeo Ghia 2.5 V6 Aut,1,22
833,Mondeo Ghia 2.5 V6 Mec,1,22
834,Mondeo GLX 2.0 16V 4p Aut,1,22
835,Mondeo GLX 2.0 4p e 5p,1,22
836,Mondeo GLX 2.0i SW Mec./ Aut.,1,22
837,Mustang 3.8 V6,1,22
838,Mustang 3.8 V6 Conv.,1,22
839,Mustang Cobra 5.7 V8,1,22
840,Mustang GT V8,1,22
841,Mustang GT V8 Conversível,1,22
842,Pampa 4x4 Jeep GL / L 1.6,1,22
843,Pampa Ghia 1.6/1.8/DUO,1,22
844,Pampa GL 1.6/ 1.8,1,22
845,Pampa L 1.6,1,22
846,Pampa L 1.8i / 1.8,1,22
847,Pampa S 1.8,1,22
848,Probe 2.0/2.2,1,22
849,Probe GT 2.5 V6,1,22
850,Ranger 2.5 4x2 CD TB Diesel,1,22
851,Ranger 2.5 4x2 CE Diesel,1,22
852,Ranger 2.5 4x2 TB Diesel,1,22
853,Ranger 2.5 4x4 CD TB Diesel,1,22
854,Ranger 2.5 4x4 CE TB Diesel,1,22
855,Ranger 2.5 4x4 TB Diesel,1,22
856,Ranger 2.5i CD,1,22
857,Ranger 2.5i CE,1,22
858,Ranger 2.5i CS,1,22
859,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,1,22
860,Ranger Splash CE,1,22
861,Ranger Splash CS,1,22
862,Ranger STX 4.0 CS/ CE,1,22
863,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,1,22
864,Ranger XL 2.3 16v 137cv 4x2 CE Repower.,1,22
865,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,1,22
866,Ranger XL 2.3 CS,1,22
867,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,1,22
868,Ranger XL 2.8 8v 135cv 4x2 CE TB Diesel,1,22
869,Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel,1,22
870,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,1,22
871,Ranger XL 2.8 8v 135cv 4x4 CE TB Diesel,1,22
872,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,1,22
873,Ranger XL 4.0 12v V6 210cv 4x2 CS Repow.,1,22
874,Ranger XL 4.0 CS,1,22
875,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,1,22
876,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,1,22
877,Ranger XLS 2.8 8V 135cv 4x2 CD TB Diesel,1,22
878,Ranger XLS 2.8 8V 135cv 4x2 CS TB Diesel,1,22
879,Ranger XLS 2.8 8V 135cv 4x4 CS TB Diesel,1,22
880,Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies,1,22
881,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,1,22
882,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,1,22
883,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,1,22
884,Ranger XLT 2.3 CS,1,22
885,Ranger XLT 2.5 4x2 CD Diesel,1,22
886,Ranger XLT 2.5 4x2 CE Diesel,1,22
887,Ranger XLT 2.5 4x2 CS Diesel,1,22
888,Ranger XLT 2.5 4x4 CD Diesel,1,22
889,Ranger XLT 2.5 4x4 CE TB Diesel,1,22
890,Ranger XLT 2.5 4x4 CS TB Diesel,1,22
891,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel,1,22
892,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel,1,22
893,Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel,1,22
894,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,1,22
895,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,1,22
896,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow,1,22
897,Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow,1,22
898,Ranger XLT 4.0 4x2 CE,1,22
899,Ranger XLT 4.0 4x2 CS,1,22
900,Ranger XLT 4.0 4x4 CD,1,22
901,Ranger XLT 4.0 4x4 CE,1,22
902,Ranger XLT 4.0 4x4 CS,1,22
903,Ranger XLT Limit./L.Cent. 2.8 CD TB Dies,1,22
904,Royale Ghia 2.0i 4p / 2.0i / 2.0,1,22
905,Royale GL 1.8i 4p / 1.8i / 1.8,1,22
906,Royale GL 2.0i 2e4p / 2.0i / 2.0,1,22
907,Taurus GL 3.0 V6,1,22
908,Taurus GL SW 3.0 V6 24V,1,22
909,Taurus L/LX 3.0 V6,1,22
910,Taurus LX SW 3.0 V6 24V,1,22
911,Taurus SHO 3.0 V6,1,22
912,Thunderbird SC 3.8 V6,1,22
913,Verona Ghia 2.0i 4p,1,22
914,Verona GL 1.8i / LX 1.8i 4p,1,22
915,Verona GLX 1.8 (Modelo antigo),1,22
916,Verona GLX 1.8i / 1.8 4p,1,22
917,Verona GLX 2.0i / 2.0 4p,1,22
918,Verona LX 1.6 (Modelo antigo),1,22
919,Verona LX 1.8 (Modelo antigo),1,22
920,Verona S 2.0i 4p,1,22
921,Versailles Ghia 2.0i / 2.0 2p e 4p,1,22
922,Versailles GL 1.8i / 1.8 2p e 4p,1,22
923,Versailles GL 2.0i / 2.0 2p e 4p,1,22
924,Windstar GL,1,22
925,Windstar LX,1,22
926,A-10 2.5/4.1,1,23
927,A-10 De Luxe 2.5/4.1,1,23
928,A-20 Custom Std. CD/ De Luxe CD,1,23
929,A-20 Custom/ C-20 Luxe 4.1,1,23
930,A-20 Custom/ C-20 S 4.1,1,23
931,Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Aut,1,23
932,Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Mec,1,23
933,Astra 2.0/ CD 2.0 8V 3p Aut.,1,23
934,Astra 2.0/ CD/ GLS 2.0 MPFI 16V 3p,1,23
935,Astra 2.0/ CD/ Sunny/ GLS 2.0 8V 3p,1,23
936,Astra 500 Sedan 2.0 MPFI 16V 4p,1,23
937,Astra Advantage 2.0 MPFI FlexPower 8V 3p,1,23
938,Astra Comfort 2.0 MPFI FlexPower 8V 3p,1,23
939,Astra Comfort 2.0 MPFI FlexPower 8V 5p,1,23
940,Astra Eleg. 2.0 MPFI FlexPower 8V 5p Aut,1,23
941,Astra Elegance 2.0 MPFI FlexPower 8V 3p,1,23
942,Astra Elegance 2.0 MPFI FlexPower 8V 5p,1,23
943,Astra Elite 2.0 MPFI Flex Pow. 8V 5p Aut,1,23
944,Astra Elite 2.0 MPFI FlexPower 8V 5p Mec,1,23
945,Astra GL 1.8 MPFI 3p,1,23
946,Astra GL Milenium 1.8 MPFI 4p,1,23
947,Astra GLS 2.0 MPFI,1,23
948,Astra GLS 2.0 MPFI SW,1,23
949,Astra GSi 2.0 16v 136cv Hatchback 5p,1,23
950,Astra Sed.Comf. 2.0 MPFI FlexPower 8V 4p,1,23
951,Astra Sed.Comf.2.0 MPFI MultiPower 8V 4p,1,23
952,Astra Sed.Eleg. 2.0 MPFI FlexP.8V 4p Aut,1,23
953,Astra Sed.Eleg.2.0 MPFI FlexPower 8V 4p,1,23
954,Astra Sed.Eleg.2.0 MPFI MultiPower 8V 4p,1,23
955,Astra Sed.Elite 2.0 MPFI FlexP.8V 4p Aut,1,23
956,Astra Sed.Elite 2.0 MPFI FlexPower 8V 4p,1,23
957,Astra Sedan 1.8 MPFI 8V 4p (taxi),1,23
958,Astra Sedan 2.0/ CD 2.0 MPFI 8V 4p Aut.,1,23
959,Astra Sedan 2.0/CD/ Expres.GLS 2.0 8V 4p,1,23
960,Astra Sedan 2.0/CD/ GLS/ Adv. 2.0 16V 4p,1,23
961,Astra Sedan Comfort 1.8 MPFI 8V 4p,1,23
962,Astra Sedan/ Astra GL Sedan 1.8 MPFI 4p,1,23
963,Astra S.Sport 2.0 F.Pow. 5p/Sport 2.0 3p,1,23
964,Blazer Jimmy 4.3 V6,1,23
965,Blazer S-10 4.3 V6,1,23
966,Blazer SS-10 4.3 V6,1,23
967,Bonanza S / Luxe 4.0 Diesel Turbo,1,23
968,Bonanza S / Luxe 4.1,1,23
969,Brasinca Blazer CD 4.0 Diesel,1,23
970,Brasinca Blazer CD 4.1,1,23
971,C-10 2.5/4.1,1,23
972,C-10 CD 2.5/ 4.1,1,23
973,C-10 De Luxe 2.5/4.1,1,23
974,C-10 De Luxe CD 2.5/ 4.1,1,23
975,C-20 Custom De Luxe 4.1,1,23
976,C-20 Custom De Luxe CD 4.1,1,23
977,C-20 Custom Std. 4.1,1,23
978,C-20 Custom Std. CD 4.1,1,23
979,Calibra 16V,1,23
980,Camaro RS 5.0 V8,1,23
981,Camaro Sport 5.0 Conv.,1,23
982,Camaro Z-28 Targa/Conv. 5.7,1,23
983,Caprice 4.3 V8,1,23
984,Caprice SW 4.3 V8,1,23
985,Caprice Victoria,1,23
986,Caravan Comodoro 4.1 / 2.5,1,23
987,Caravan Diplomata 4.1 / 2.5,1,23
988,Caravan L/SL/S/SS 2.5/4.1/4.2,1,23
989,Cavalier 3.1 Conv.,1,23
990,Cavalier L 2.0,1,23
991,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p,1,23
992,Celta 1.0/Super/N.Piq.1.0 MPFi VHC 8V 3p,1,23
993,Celta 1.4/ Super/ Energy 1.4 8V 85cv 3p,1,23
994,Celta 1.4/ Super/ Energy 1.4 8V 85cv 5p,1,23
995,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,1,23
996,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,1,23
997,Celta Life 1.0 MPFI VHC 8V 3p,1,23
998,Celta Life 1.0 MPFI VHC 8V 5p,1,23
999,Celta Life 1.4 MPFI 8V 85cv 3p,1,23
1000,Celta Life 1.4 MPFI 8V 85cv 5p,1,23
1001,Celta Spirit 1.0 MPFI 8V FlexPower 3p,1,23
1002,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,1,23
1003,Celta Spirit 1.0 MPFI VHC 8V 3p,1,23
1004,Celta Spirit 1.0 MPFI VHC 8V 5p,1,23
1005,Celta Spirit 1.4 MPFI 8V 85cv 3p,1,23
1006,Celta Spirit 1.4 MPFI 8V 85cv 5p,1,23
1007,Celta Super 1.0 MPFI 8V FlexPower 3p,1,23
1008,Celta Super 1.0 MPFI 8V FlexPower 5p,1,23
1009,Chevette Junior 1.0,1,23
1010,Chevette L / SL / SL/e / DL / SE 1.6,1,23
1011,Chevy 500 DL / SL / SE/ Furgão 1.6,1,23
1012,Cheynne 4.3 V6,1,23
1013,Corsa Furgão 1.6 MPFi Powertech 92cv,1,23
1014,Corsa GL 1.6 MPFI / 1.4 EFI 2p e 4p,1,23
1015,Corsa GLS 1.6 MPFI 5p,1,23
1016,Corsa GSi 16V,1,23
1017,Corsa Hat. Joy 1.0/ 1.0 FlexPower 8V 5p,1,23
1018,Corsa Hat. Joy 1.8 MPFI 8V FlexPower 5p,1,23
1019,Corsa Hat. Maxx 1.0/ 1.0 FlexPower 8V 5p,1,23
1020,Corsa Hat. Maxx 1.8 MPFI 8V FlexPower 5p,1,23
1021,Corsa Hat. Prem. 1.0/1.0 FlexPower 8V 5p,1,23
1022,Corsa Hat.Premium 1.8 MPFI 8V F.Power 5p,1,23
1023,Corsa Hatchback 1.0 MPFI 8V 71cv 5p,1,23
1024,Corsa Hatchback 1.8 MPFI 8V 102cv 5p,1,23
1025,Corsa Hatchback 1.8 MPFI FlexPower 8V 5p,1,23
1026,Corsa Pick-Up GL/ Champ 1.6 MPFI / EFI,1,23
1027,Corsa Pick-Up Sport 1.6 MPFI,1,23
1028,Corsa Pick-Up STD/ Rodeio 1.6 MPFI,1,23
1029,Corsa Sed Clas.Spirit 1.6MPFI VHC 8V Aut,1,23
1030,Corsa Sed Clas.Super 1.6MPFI VHC 8V Aut,1,23
1031,Corsa Sed Class.Life 1.0/1.0 FlexPower,1,23
1032,Corsa Sed Classic Life 1.6 MPFI VHC 8V,1,23
1033,Corsa Sed Class.Spirit 1.0/1.0 FlexPower,1,23
1034,Corsa Sed Classic Spirit 1.6 MPFI VHC 8V,1,23
1035,Corsa Sed Class.Super 1.0/1.0 FlexPower,1,23
1036,Corsa Sed Classic Super 1.6 MPFI VHC 8V,1,23
1037,Corsa Sed. Joy 1.0/ 1.0 FlexPower 8V 4p,1,23
1038,Corsa Sed. Joy 1.8 MPFI 8V FlexPower,1,23
1039,Corsa Sed. Maxx 1.0/ 1.0 FlexPower 8V 4p,1,23
1040,Corsa Sed. Maxx 1.8 MPFI 8V FlexPower,1,23
1041,Corsa Sed.Prem. 1.0/ 1.0 FlexPower 8V 4p,1,23
1042,Corsa Sed. Premium 1.8 MPFI 8V FlexPower,1,23
1043,Corsa Sed.Wind 1.0/Millenium/Classic VHC,1,23
1044,Corsa Sedan 1.0 MPFI 8V 71cv 4p,1,23
1045,Corsa Sedan 1.8 MPFI 8V  102cv 4p,1,23
1046,Corsa Sedan 1.8 MPFI FlexPower 8V 4p,1,23
1047,Corsa Sedan GL 1.6  MPFI 4p,1,23
1048,Corsa Sedan GLS 1.6 16V MPFI 4p,1,23
1049,Corsa Sedan GLS 1.6 MPFI 4p,1,23
1050,Corsa Sedan Super 1.0 MPFI 16V 4p,1,23
1051,Corsa Sedan Super 1.0 MPFI 4p,1,23
1052,Corsa Sedan Super Milenium 1.0 MPFI 16V,1,23
1053,Corsa Sedan Super/ Classic 1.6 MPFI 8v 4,1,23
1054,Corsa Super 1.0 MPFI / 2p e 4p,1,23
1055,Corsa Super 1.0 MPFI 16V 3p,1,23
1056,Corsa Super 1.0 MPFI 16V 5p,1,23
1057,Corsa Super 1.6 MPFI 8v 5p,1,23
1058,Corsa Wagon GL 1.6 MPFI 4p,1,23
1059,Corsa Wagon GLS 1.6 16V MPFI 4p,1,23
1060,Corsa Wagon GLS 1.6 8V 4p,1,23
1061,Corsa Wagon Super 1.0 MPFI 16V,1,23
1062,Corsa Wagon Super 1.6 MPFI 8v,1,23
1063,Corsa Wind 1.0 MPF/MilleniumI/ EFI 4p,1,23
1064,Corsa Wind 1.0 MPFI / EFI  2p,1,23
1065,Corsa Wind 1.6 MPFi 2p,1,23
1066,Corsa Wind 1.6 MPFi 4p,1,23
1067,Corsa Wind Piquet/ Champ 1.0 MPFI 2p,1,23
1068,"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1,23
1069,"Corvette 5.7/ 6.0, 6.2 Targa/Stingray",1,23
1070,D-10 CD Diesel,1,23
1071,D-10 Diesel,1,23
1072,D-20 4.0 Champ/Conquest/El Caminho Dies.,1,23
1073,D-20 CD Lx S4T/Tro.Plus/Lx 3.9/4.0 TDies,1,23
1074,D-20 S / Luxe 3.9/4.0 Diesel,1,23
1075,D-20 S / Luxe 3.9/4.0 T.Diesel,1,23
1076,D-20 S / El Caminho 3.9/4.0 CD T.Dies,1,23
1077,D-20 S 3.9/4.0 Turbo Diesel,1,23
1078,Ipanema GL 1.8 MPFI / EFI /SL 4p,1,23
1079,Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1,23
1080,Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1,23
1081,Kadett GL 2.0 MPFI / EFI,1,23
1082,Kadett GL/SL/Lite/Turim 1.8,1,23
1083,Kadett GLS 1.8 EFI / SL/e 1.8,1,23
1084,Kadett GLS 2.0 MPFI,1,23
1085,Kadett GSi / GS 2.0,1,23
